x1,x2,y_krig,mse
   -1.000000       4.008793
     -1.191919      -0.535354       2.048697
     -1.191919      -0.515152       2.065674
     -1.191919      -0.494949       2.087248
     -1.191919      -0.474747       2.112943
     -1.191919      -0.454545       2.142257
     -1.191919      -0.434343       2.174664
     -1.191919      -0.414141       2.209616
     -1.191919      -0.393939       2.246550
     -1.191919      -0.373737       2.284890
     -1.191919      -0.353535       2.324051
     -1.191919      -0.333333       2.363445
     -1.191919      -0.313131       2.402485
     -1.191919      -0.292929       2.440587
     -1.191919      -0.272727       2.477177
     -1.191919      -0.252525       2.511697
     -1.191919      -0.232323       2.543603
     -1.191919      -0.212121       2.572378
     -1.191919      -0.191919       2.597526
     -1.191919      -0.171717       2.618586
     -1.191919      -0.151515       2.635127
     -1.191919      -0.131313       2.646759
     -1.191919      -0.111111       2.653130
     -1.191919      -0.090909       2.653933
     -1.191919      -0.070707       2.648905
     -1.191919      -0.050505       2.637833
     -1.191919      -0.030303       2.620554
     -1.191919      -0.010101       2.596956
     -1.191919       0.010101       2.566981
     -1.191919       0.030303       2.530623
     -1.191919       0.050505       2.487932
     -1.191919       0.070707       2.439010
     -1.191919       0.090909       2.384014
     -1.191919       0.111111       2.323151
     -1.191919       0.131313       2.256682
     -1.191919       0.151515       2.184916
     -1.191919       0.171717       2.108210
     -1.191919       0.191919       2.026967
     -1.191919       0.212121       1.941631
     -1.191919       0.232323       1.852685
     -1.191919       0.252525       1.760651
     -1.191919       0.272727       1.666080
     -1.191919       0.292929       1.569553
     -1.191919       0.313131       1.471677
     -1.191919       0.333333       1.373076
     -1.191919       0.353535       1.274394
     -1.191919       0.373737       1.176282
     -1.191919       0.393939       1.079402
     -1.191919       0.414141       0.984415
     -1.191919       0.434343       0.891982
     -1.191919       0.454545       0.802755
     -1.191919       0.474747       0.717378
     -1.191919       0.494949       0.636475
     -1.191919       0.515152       0.560653
     -1.191919       0.535354       0.490493
     -1.191919       0.555556       0.426550
     -1.191919       0.575758       0.369345
     -1.191919       0.595960       0.319365
     -1.191919       0.616162       0.277060
     -1.191919       0.636364       0.242835
     -1.191919       0.656566       0.217056
     -1.191919       0.676768       0.200039
     -1.191919       0.696970       0.192054
     -1.191919       0.717172       0.193321
     -1.191919       0.737374       0.204011
     -1.191919       0.757576       0.224241
     -1.191919       0.777778       0.254077
     -1.191919       0.797980       0.293534
     -1.191919       0.818182       0.342574
     -1.191919       0.838384       0.401109
     -1.191919       0.858586       0.469000
     -1.191919       0.878788       0.546059
     -1.191919       0.898990       0.632051
     -1.191919       0.919192       0.726695
     -1.191919       0.939394       0.829667
     -1.191919       0.959596       0.940602
     -1.191919       0.979798       1.059096
     -1.191919       1.000000       1.184712

     -1.151515      -1.000000       3.346557
     -1.151515      -0.979798       3.222462
     -1.151515      -0.959596       3.102513
     -1.151515      -0.939394       2.987146
     -1.151515      -0.919192       2.876770
     -1.151515      -0.898990       2.771767
     -1.151515      -0.878788       2.672489
     -1.151515      -0.858586       2.579254
     -1.151515      -0.838384       2.492343
     -1.151515      -0.818182       2.412000
     -1.151515      -0.797980       2.338427
     -1.151515      -0.777778       2.271787
     -1.151515      -0.757576       2.212197
     -1.151515      -0.737374       2.159730
     -1.151515      -0.717172       2.114414
     -1.151515      -0.696970       2.076230
     -1.151515      -0.676768       2.045114
     -1.151515      -0.656566       2.020954
     -1.151515      -0.636364       2.003594
     -1.151515      -0.616162       1.992832
     -1.151515      -0.595960       1.988422
     -1.151515      -0.575758       1.990075
     -1.151515      -0.555556       1.997461
     -1.151515      -0.535354       2.010214
     -1.151515      -0.515152       2.027929
     -1.151515      -0.494949       2.050168
     -1.151515      -0.474747       2.076463
     -1.151515      -0.454545       2.106317
     -1.151515      -0.434343       2.139212
     -1.151515      -0.414141       2.174608
     -1.151515      -0.393939       2.211948
     -1.151515      -0.373737       2.250665
     -1.151515      -0.353535       2.290181
     -1.151515      -0.333333       2.329917
     -1.151515      -0.313131       2.369292
     -1.151515      -0.292929       2.407732
     -1.151515      -0.272727       2.444670
     -1.151515      -0.252525       2.479555
     -1.151515      -0.232323       2.511853
     -1.151515      -0.212121       2.541050
     -1.151515      -0.191919       2.566660
     -1.151515      -0.171717       2.588227
     -1.151515      -0.151515       2.605327
     -1.151515      -0.131313       2.617573
     -1.151515      -0.111111       2.624620
     -1.151515      -0.090909       2.626164
     -1.151515      -0.070707       2.621947
     -1.151515      -0.050505       2.611758
     -1.151515      -0.030303       2.595437
     -1.151515      -0.010101       2.572873
     -1.151515       0.010101       2.544010
     -1.151515       0.030303       2.508842
     -1.151515       0.050505       2.467419
     -1.151515       0.070707       2.419842
     -1.151515       0.090909       2.366266
     -1.151515       0.111111       2.306897
     -1.151515       0.131313       2.241993
     -1.151515       0.151515       2.171860
     -1.151515       0.171717       2.096851
     -1.151515       0.191919       2.017365
     -1.151515       0.212121       1.933841
     -1.151515       0.232323       1.846759
     -1.151515       0.252525       1.756632
     -1.151515       0.272727       1.664009
     -1.151515       0.292929       1.569464
     -1.151515       0.313131       1.473597
     -1.151515       0.333333       1.377028
     -1.151515       0.353535       1.280392
     -1.151515       0.373737       1.184336
     -1.151515       0.393939       1.089514
     -1.151515       0.414141       0.996582
     -1.151515       0.434343       0.906194
     -1.151515       0.454545       0.818997
     -1.151515       0.474747       0.735628
     -1.151515       0.494949       0.656706
     -1.151515       0.515152       0.582833
     -1.151515       0.535354       0.514586
     -1.151515       0.555556       0.452513
     -1.151515       0.575758       0.397132
     -1.151515       0.595960       0.348926
     -1.151515       0.616162       0.308340
     -1.151515       0.636364       0.275778
     -1.151515       0.656566       0.251602
     -1.151515       0.676768       0.236125
     -1.151515       0.696970       0.229616
     -1.151515       0.717172       0.232294
     -1.151515       0.737374       0.244327
     -1.151515       0.757576       0.265832
     -1.151515       0.777778       0.296875
     -1.151515       0.797980       0.337471
     -1.151515       0.818182       0.387582
     -1.151515       0.838384       0.447120
     -1.151515       0.858586       0.515947
     -1.151515       0.878788       0.593876
     -1.151515       0.898990       0.680675
     -1.151515       0.919192       0.776063
     -1.151515       0.939394       0.879718
     -1.151515       0.959596       0.991277
     -1.151515       0.979798       1.110340
     -1.151515       1.000000       1.236468

     -1.111111      -1.000000       3.258548
     -1.111111      -0.979798       3.137054
     -1.111111      -0.959596       3.019681
     -1.111111      -0.939394       2.906853
     -1.111111      -0.919192       2.798973
     -1.111111      -0.898990       2.696414
     -1.111111      -0.878788       2.599520
     -1.111111      -0.858586       2.508601
     -1.111111      -0.838384       2.423932
     -1.111111      -0.818182       2.345750
     -1.111111      -0.797980       2.274253
     -1.111111      -0.777778       2.209598
     -1.111111      -0.757576       2.151899
     -1.111111      -0.737374       2.101227
     -1.111111      -0.717172       2.057605
     -1.111111      -0.696970       2.021015
     -1.111111      -0.676768       1.991390
     -1.111111      -0.656566       1.968620
     -1.111111      -0.636364       1.952550
     -1.111111      -0.616162       1.942977
     -1.111111      -0.595960       1.939660
     -1.111111      -0.575758       1.942313
     -1.111111      -0.555556       1.950610
     -1.111111      -0.535354       1.964188
     -1.111111      -0.515152       1.982648
     -1.111111      -0.494949       2.005558
     -1.111111      -0.474747       2.032456
